15.2494,1.2682
6.68878,0.821161
2.38174,0.841409
7.35777,4.14707
2.27037,1.60258
7.3741,5.92893
4.87587,4.16409
2.39023,2.59763
4.87648,5.9228
4.94135,7.51619
6.72174,10.7989
2.38791,4.16042
4.85481,9.24705
2.45858,7.50032
-1.84136,13.2547
-1.83328,11.0155
-1.88224,8.7079
-1.37531,-0.620975
-5.51119,-28.6192
-2.73668,-28.4215
-2.67164,-28.263
-1.84869,-29.0603
2.28719,-1.51782
4.88281,-0.73619
7.37071,-0.762079

